Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball,Year,is_six,bowler_wickets,is_dot_ball,Cumulative Runs,Balls Faced
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,1,1,  rd gaikwad  ,DP Conway,UT Yadav,4,0,4,0,[],0,Not Out,None,4,0,236,0.0,119,Chennai Super Kings,0,4,0,1,0,0.0,0.0,4,1,2023,0,0,0,4,1
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,1,2,Rd Gaikwad,DP Conway,UT Yadav,0,0,0,0,[],0,Not Out,None,4,0,236,0.0,118,Chennai Super Kings,0,4,0,2,0,0.0,0.0,0,1,2023,0,0,1,0,1
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,1,3,Rd Gaikwad,DP Conway,UT Yadav,0,0,0,0,[],0,Not Out,None,4,0,236,0.0,117,Chennai Super Kings,0,4,0,3,0,0.0,0.0,0,1,2023,0,0,1,0,2
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,1,4,Rd Gaikwad,DP Conway,UT Yadav,0,0,0,0,[],0,Not Out,None,4,0,236,0.0,116,Chennai Super Kings,0,4,0,4,0,0.0,0.0,0,1,2023,0,0,1,0,3
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,1,5,Rd Gaikwad,DP Conway,UT Yadav,1,0,1,0,[],0,Not Out,None,5,0,236,0.0,115,Chennai Super Kings,0,5,0,5,0,0.0,0.0,1,1,2023,0,0,0,1,4
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,1,6,Dp Conway,RD Gaikwad,UT Yadav,0,0,0,0,[],0,Not Out,None,5,0,236,0.0,114,Chennai Super Kings,0,0,5,1,5,0.0,0.0,0,1,2023,0,0,1,0,1
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,2,1,Rd Gaikwad,DP Conway,D Wiese,1,0,1,0,[],0,Not Out,None,6,0,236,0.0,113,Chennai Super Kings,0,6,0,6,1,0.0,0.0,1,1,2023,0,0,0,2,5
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,2,2,Dp Conway,RD Gaikwad,D Wiese,0,0,0,0,[],0,Not Out,None,6,0,236,0.0,112,Chennai Super Kings,0,0,6,2,6,0.0,0.0,0,1,2023,0,0,1,0,2
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,2,3,Dp Conway,RD Gaikwad,D Wiese,1,0,1,0,[],0,Not Out,None,7,0,236,0.0,111,Chennai Super Kings,0,1,6,3,6,0.0,0.0,1,1,2023,0,0,0,1,3
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,2,4,Rd Gaikwad,DP Conway,D Wiese,1,0,1,0,[],0,Not Out,None,8,0,236,0.0,110,Chennai Super Kings,0,7,1,7,3,0.0,0.0,1,1,2023,0,0,0,3,6
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,2,5,Dp Conway,RD Gaikwad,D Wiese,6,0,6,0,[],0,Not Out,None,14,0,236,0.0,109,Chennai Super Kings,0,7,7,4,7,0.0,0.0,6,1,2023,1,0,0,7,4
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,2,6,Dp Conway,RD Gaikwad,D Wiese,0,0,0,0,[],0,Not Out,None,14,0,236,0.0,108,Chennai Super Kings,0,7,7,5,7,0.0,0.0,0,1,2023,0,0,1,7,5
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,3,1,Rd Gaikwad,DP Conway,UT Yadav,1,0,1,0,[],0,Not Out,None,15,0,236,0.0,107,Chennai Super Kings,0,8,7,8,5,0.0,0.0,1,1,2023,0,0,0,4,7
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,3,2,Dp Conway,RD Gaikwad,UT Yadav,0,0,0,0,[],0,Not Out,None,15,0,236,0.0,106,Chennai Super Kings,0,7,8,6,8,0.0,0.0,0,1,2023,0,0,1,7,6
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,3,3,Dp Conway,RD Gaikwad,UT Yadav,0,0,0,0,[],0,Not Out,None,15,0,236,0.0,105,Chennai Super Kings,0,7,8,7,8,0.0,0.0,0,1,2023,0,0,1,7,7
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,3,4,Dp Conway,RD Gaikwad,UT Yadav,1,0,1,0,[],0,Not Out,None,16,0,236,0.0,104,Chennai Super Kings,0,8,8,8,8,0.0,0.0,1,1,2023,0,0,0,8,8
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,3,5,Rd Gaikwad,DP Conway,UT Yadav,0,0,0,0,[],0,Not Out,None,16,0,236,0.0,103,Chennai Super Kings,0,8,8,9,8,0.0,0.0,0,1,2023,0,0,1,4,8
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,3,6,Rd Gaikwad,DP Conway,UT Yadav,6,0,6,0,[],0,Not Out,None,22,0,236,0.0,102,Chennai Super Kings,0,14,8,10,8,0.0,0.0,6,1,2023,1,0,0,10,9
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,4,1,Dp Conway,RD Gaikwad,CV Varun,0,0,0,0,[],0,Not Out,None,22,0,236,0.0,101,Chennai Super Kings,0,8,14,9,10,0.0,0.0,0,1,2023,0,0,1,8,9
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,4,2,Dp Conway,RD Gaikwad,CV Varun,0,0,0,0,[],0,Not Out,None,22,0,236,0.0,100,Chennai Super Kings,0,8,14,10,10,0.0,0.0,0,1,2023,0,0,1,8,10
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,4,3,Dp Conway,RD Gaikwad,CV Varun,0,0,0,0,[],0,Not Out,None,22,0,236,0.0,99,Chennai Super Kings,0,8,14,11,10,0.0,0.0,0,1,2023,0,0,1,8,11
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,4,4,Dp Conway,RD Gaikwad,CV Varun,2,0,2,0,[],0,Not Out,None,24,0,236,0.0,98,Chennai Super Kings,0,10,14,12,10,0.0,0.0,2,1,2023,0,0,0,10,12
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,4,5,Dp Conway,RD Gaikwad,CV Varun,6,0,6,0,[],0,Not Out,None,30,0,236,0.0,97,Chennai Super Kings,0,16,14,13,10,0.0,0.0,6,1,2023,1,0,0,16,13
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,4,6,Dp Conway,RD Gaikwad,CV Varun,1,0,1,0,[],0,Not Out,None,31,0,236,0.0,96,Chennai Super Kings,0,17,14,14,10,0.0,0.0,1,1,2023,0,0,0,17,14
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,5,1,Dp Conway,RD Gaikwad,D Wiese,4,0,4,0,[],0,Not Out,None,35,0,236,0.0,95,Chennai Super Kings,0,21,14,15,10,0.0,0.0,4,1,2023,0,0,0,21,15
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,5,2,Dp Conway,RD Gaikwad,D Wiese,2,0,2,0,[],0,Not Out,None,37,0,236,0.0,94,Chennai Super Kings,0,23,14,16,10,0.0,0.0,2,1,2023,0,0,0,23,16
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,5,3,Dp Conway,RD Gaikwad,D Wiese,4,0,4,0,[],0,Not Out,None,41,0,236,0.0,93,Chennai Super Kings,0,27,14,17,10,0.0,0.0,4,1,2023,0,0,0,27,17
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,5,4,Dp Conway,RD Gaikwad,D Wiese,2,0,2,0,[],0,Not Out,None,43,0,236,0.0,92,Chennai Super Kings,0,29,14,18,10,0.0,0.0,2,1,2023,0,0,0,29,18
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,5,5,Dp Conway,RD Gaikwad,D Wiese,2,0,2,0,[],0,Not Out,None,45,0,236,0.0,91,Chennai Super Kings,0,31,14,19,10,0.0,0.0,2,1,2023,0,0,0,31,19
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,5,6,Dp Conway,RD Gaikwad,D Wiese,0,0,0,0,[],0,Not Out,None,45,0,236,0.0,90,Chennai Super Kings,0,31,14,20,10,0.0,0.0,0,1,2023,0,0,1,31,20
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,6,1,Rd Gaikwad,DP Conway,K Khejroliya,1,0,1,0,[],0,Not Out,None,46,0,236,0.0,89,Chennai Super Kings,0,15,31,11,20,0.0,0.0,1,1,2023,0,0,0,11,10
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,6,2,Dp Conway,RD Gaikwad,K Khejroliya,4,0,4,0,[],0,Not Out,None,50,0,236,0.0,88,Chennai Super Kings,0,35,15,21,11,0.0,0.0,4,1,2023,0,0,0,35,21
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,6,3,Dp Conway,RD Gaikwad,K Khejroliya,1,0,1,0,[],0,Not Out,None,51,0,236,0.0,87,Chennai Super Kings,0,36,15,22,11,0.0,0.0,1,1,2023,0,0,0,36,22
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,6,4,Rd Gaikwad,DP Conway,K Khejroliya,6,0,6,0,[],0,Not Out,None,57,0,236,0.0,86,Chennai Super Kings,0,21,36,12,22,0.0,0.0,6,1,2023,1,0,0,17,11
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,6,5,Rd Gaikwad,DP Conway,K Khejroliya,2,0,2,0,[],0,Not Out,None,59,0,236,0.0,85,Chennai Super Kings,0,23,36,13,22,0.0,0.0,2,1,2023,0,0,0,19,12
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,6,6,Rd Gaikwad,DP Conway,K Khejroliya,0,0,0,0,[],0,Not Out,None,59,0,236,0.0,84,Chennai Super Kings,0,23,36,14,22,0.0,0.0,0,1,2023,0,0,1,19,13
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,7,1,Dp Conway,RD Gaikwad,SP Narine,1,0,1,0,[],0,Not Out,None,60,0,236,0.0,83,Chennai Super Kings,0,37,23,23,14,0.0,0.0,1,1,2023,0,0,0,37,23
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,7,2,Rd Gaikwad,DP Conway,SP Narine,0,0,0,0,[],0,Not Out,None,60,0,236,0.0,82,Chennai Super Kings,0,23,37,15,23,0.0,0.0,0,1,2023,0,0,1,19,14
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,7,3,Rd Gaikwad,DP Conway,SP Narine,2,0,2,0,[],0,Not Out,None,62,0,236,0.0,81,Chennai Super Kings,0,25,37,16,23,0.0,0.0,2,1,2023,0,0,0,21,15
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,7,4,Rd Gaikwad,DP Conway,SP Narine,0,0,0,0,[],0,Not Out,None,62,0,236,0.0,80,Chennai Super Kings,0,25,37,17,23,0.0,0.0,0,1,2023,0,0,1,21,16
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,7,5,Rd Gaikwad,DP Conway,SP Narine,4,0,4,0,[],0,Not Out,None,66,0,236,0.0,79,Chennai Super Kings,0,29,37,18,23,0.0,0.0,4,1,2023,0,0,0,25,17
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,7,6,Rd Gaikwad,DP Conway,SP Narine,6,0,6,0,[],0,Not Out,None,72,0,236,0.0,78,Chennai Super Kings,0,35,37,19,23,0.0,0.0,6,1,2023,1,0,0,31,18
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,8,1,Dp Conway,RD Gaikwad,Suyash Sharma,0,0,0,0,[],0,Not Out,None,72,0,236,0.0,77,Chennai Super Kings,0,37,35,24,19,0.0,0.0,0,1,2023,0,0,1,37,24
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,8,2,Dp Conway,RD Gaikwad,Suyash Sharma,1,0,1,0,[],0,Not Out,None,73,0,236,0.0,76,Chennai Super Kings,0,38,35,25,19,0.0,0.0,1,1,2023,0,0,0,38,25
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,8,3,Rd Gaikwad,DP Conway,Suyash Sharma,0,0,0,0,[],1,bowled,RD Gaikwad,73,1,236,0.0,75,Chennai Super Kings,0,0,38,0,25,35.0,20.0,0,1,2023,0,1,1,31,19
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,8,4,Am Rahane,DP Conway,Suyash Sharma,1,0,1,0,[],0,Not Out,None,74,1,236,0.0,74,Chennai Super Kings,0,1,38,1,25,0.0,0.0,1,1,2023,0,0,0,1,1
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,8,5,Dp Conway,AM Rahane,Suyash Sharma,1,0,1,0,[],0,Not Out,None,75,1,236,0.0,73,Chennai Super Kings,0,39,1,26,1,0.0,0.0,1,1,2023,0,0,0,39,26
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,8,6,Am Rahane,DP Conway,Suyash Sharma,4,0,4,0,[],0,Not Out,None,79,1,236,0.0,72,Chennai Super Kings,0,5,39,2,26,0.0,0.0,4,1,2023,0,0,0,5,2
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,9,1,Dp Conway,AM Rahane,SP Narine,1,0,1,0,[],0,Not Out,None,80,1,236,0.0,71,Chennai Super Kings,0,40,5,27,2,0.0,0.0,1,1,2023,0,0,0,40,27
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,9,2,Am Rahane,DP Conway,SP Narine,1,0,1,0,[],0,Not Out,None,81,1,236,0.0,70,Chennai Super Kings,0,6,40,3,27,0.0,0.0,1,1,2023,0,0,0,6,3
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,9,3,Dp Conway,AM Rahane,SP Narine,0,0,0,0,[],0,Not Out,None,81,1,236,0.0,69,Chennai Super Kings,0,40,6,28,3,0.0,0.0,0,1,2023,0,0,1,40,28
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,9,4,Dp Conway,AM Rahane,SP Narine,1,0,1,0,[],0,Not Out,None,82,1,236,0.0,68,Chennai Super Kings,0,41,6,29,3,0.0,0.0,1,1,2023,0,0,0,41,29
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,9,5,Am Rahane,DP Conway,SP Narine,1,0,1,0,[],0,Not Out,None,83,1,236,0.0,67,Chennai Super Kings,0,7,41,4,29,0.0,0.0,1,1,2023,0,0,0,7,4
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,9,6,Dp Conway,AM Rahane,SP Narine,6,0,6,0,[],0,Not Out,None,89,1,236,0.0,66,Chennai Super Kings,0,47,7,30,4,0.0,0.0,6,1,2023,1,0,0,47,30
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,10,1,Am Rahane,DP Conway,Suyash Sharma,1,0,1,0,[],0,Not Out,None,90,1,236,0.0,65,Chennai Super Kings,0,8,47,5,30,0.0,0.0,1,1,2023,0,0,0,8,5
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,10,2,Dp Conway,AM Rahane,Suyash Sharma,0,0,0,0,[],0,Not Out,None,90,1,236,0.0,64,Chennai Super Kings,0,47,8,31,5,0.0,0.0,0,1,2023,0,0,1,47,31
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,10,3,Dp Conway,AM Rahane,Suyash Sharma,2,0,2,0,[],0,Not Out,None,92,1,236,0.0,63,Chennai Super Kings,0,49,8,32,5,0.0,0.0,2,1,2023,0,0,0,49,32
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,10,4,Dp Conway,AM Rahane,Suyash Sharma,0,0,0,0,[],0,Not Out,None,92,1,236,0.0,62,Chennai Super Kings,0,49,8,33,5,0.0,0.0,0,1,2023,0,0,1,49,33
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,10,5,Dp Conway,AM Rahane,Suyash Sharma,1,0,1,0,[],0,Not Out,None,93,1,236,0.0,61,Chennai Super Kings,0,50,8,34,5,0.0,0.0,1,1,2023,0,0,0,50,34
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,10,6,Am Rahane,DP Conway,Suyash Sharma,1,0,1,0,[],0,Not Out,None,94,1,236,0.0,60,Chennai Super Kings,0,9,50,6,34,0.0,0.0,1,1,2023,0,0,0,9,6
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,11,1,Am Rahane,DP Conway,CV Varun,1,0,1,0,[],0,Not Out,None,95,1,236,0.0,59,Chennai Super Kings,0,10,50,7,34,0.0,0.0,1,1,2023,0,0,0,10,7
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,11,2,Dp Conway,AM Rahane,CV Varun,0,0,0,0,[],0,Not Out,None,95,1,236,0.0,58,Chennai Super Kings,0,50,10,35,7,0.0,0.0,0,1,2023,0,0,1,50,35
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,11,3,Dp Conway,AM Rahane,CV Varun,4,0,4,0,[],0,Not Out,None,99,1,236,0.0,57,Chennai Super Kings,0,54,10,36,7,0.0,0.0,4,1,2023,0,0,0,54,36
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,11,4,Dp Conway,AM Rahane,CV Varun,0,0,0,0,[],0,Not Out,None,99,1,236,0.0,56,Chennai Super Kings,0,54,10,37,7,0.0,0.0,0,1,2023,0,0,1,54,37
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,11,5,Dp Conway,AM Rahane,CV Varun,1,0,1,0,[],0,Not Out,None,100,1,236,0.0,55,Chennai Super Kings,0,55,10,38,7,0.0,0.0,1,1,2023,0,0,0,55,38
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,11,6,Am Rahane,DP Conway,CV Varun,1,0,1,0,[],0,Not Out,None,101,1,236,0.0,54,Chennai Super Kings,0,11,55,8,38,0.0,0.0,1,1,2023,0,0,0,11,8
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,12,1,Am Rahane,DP Conway,Suyash Sharma,0,0,0,0,[],0,Not Out,None,101,1,236,0.0,53,Chennai Super Kings,0,11,55,9,38,0.0,0.0,0,1,2023,0,0,1,11,9
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,12,2,Am Rahane,DP Conway,Suyash Sharma,2,0,2,0,[],0,Not Out,None,103,1,236,0.0,52,Chennai Super Kings,0,13,55,10,38,0.0,0.0,2,1,2023,0,0,0,13,10
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,12,3,Am Rahane,DP Conway,Suyash Sharma,4,0,4,0,[],0,Not Out,None,107,1,236,0.0,51,Chennai Super Kings,0,17,55,11,38,0.0,0.0,4,1,2023,0,0,0,17,11
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,12,4,Am Rahane,DP Conway,Suyash Sharma,1,0,1,0,[],0,Not Out,None,108,1,236,0.0,50,Chennai Super Kings,0,18,55,12,38,0.0,0.0,1,1,2023,0,0,0,18,12
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,12,5,Dp Conway,AM Rahane,Suyash Sharma,1,0,1,0,[],0,Not Out,None,109,1,236,0.0,49,Chennai Super Kings,0,56,18,39,12,0.0,0.0,1,1,2023,0,0,0,56,39
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,12,6,Am Rahane,DP Conway,Suyash Sharma,0,0,0,0,[],0,Not Out,None,109,1,236,0.0,48,Chennai Super Kings,0,18,56,13,39,0.0,0.0,0,1,2023,0,0,1,18,13
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,13,1,Dp Conway,AM Rahane,CV Varun,0,0,0,0,[],1,caught,DP Conway,109,2,236,0.0,47,Chennai Super Kings,0,0,18,0,13,56.0,40.0,0,1,2023,0,1,1,56,40
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,13,2,S Dube,AM Rahane,CV Varun,0,0,0,0,[],0,Not Out,None,109,2,236,0.0,46,Chennai Super Kings,0,0,18,1,13,0.0,0.0,0,1,2023,0,0,1,0,1
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,13,3,S Dube,AM Rahane,CV Varun,1,0,1,0,[],0,Not Out,None,110,2,236,0.0,45,Chennai Super Kings,0,1,18,2,13,0.0,0.0,1,1,2023,0,0,0,1,2
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,13,4,Am Rahane,S Dube,CV Varun,1,0,1,0,[],0,Not Out,None,111,2,236,0.0,44,Chennai Super Kings,0,19,1,14,2,0.0,0.0,1,1,2023,0,0,0,19,14
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,13,5,S Dube,AM Rahane,CV Varun,6,0,6,0,[],0,Not Out,None,117,2,236,0.0,43,Chennai Super Kings,0,7,19,3,14,0.0,0.0,6,1,2023,1,0,0,7,3
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,13,6,S Dube,AM Rahane,CV Varun,6,0,6,0,[],0,Not Out,None,123,2,236,0.0,42,Chennai Super Kings,0,13,19,4,14,0.0,0.0,6,1,2023,1,0,0,13,4
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,14,1,Am Rahane,S Dube,UT Yadav,6,0,6,0,[],0,Not Out,None,129,2,236,0.0,41,Chennai Super Kings,0,25,13,15,4,0.0,0.0,6,1,2023,1,0,0,25,15
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,14,2,Am Rahane,S Dube,UT Yadav,6,0,6,0,[],0,Not Out,None,135,2,236,0.0,40,Chennai Super Kings,0,31,13,16,4,0.0,0.0,6,1,2023,1,0,0,31,16
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,14,3,Am Rahane,S Dube,UT Yadav,4,0,4,0,[],0,Not Out,None,139,2,236,0.0,39,Chennai Super Kings,0,35,13,17,4,0.0,0.0,4,1,2023,0,0,0,35,17
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,14,4,Am Rahane,S Dube,UT Yadav,1,0,1,0,[],0,Not Out,None,140,2,236,0.0,38,Chennai Super Kings,0,36,13,18,4,0.0,0.0,1,1,2023,0,0,0,36,18
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,14,5,S Dube,AM Rahane,UT Yadav,4,0,4,0,[],0,Not Out,None,144,2,236,0.0,37,Chennai Super Kings,0,17,36,5,18,0.0,0.0,4,1,2023,0,0,0,17,5
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,14,6,S Dube,AM Rahane,UT Yadav,1,0,1,0,[],0,Not Out,None,145,2,236,0.0,36,Chennai Super Kings,0,18,36,6,18,0.0,0.0,1,1,2023,0,0,0,18,6
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,15,1,S Dube,AM Rahane,D Wiese,6,0,6,0,[],0,Not Out,None,151,2,236,0.0,35,Chennai Super Kings,0,24,36,7,18,0.0,0.0,6,1,2023,1,0,0,24,7
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,15,2,S Dube,AM Rahane,D Wiese,4,0,4,0,[],0,Not Out,None,155,2,236,0.0,34,Chennai Super Kings,0,28,36,8,18,0.0,0.0,4,1,2023,0,0,0,28,8
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,15,3,S Dube,AM Rahane,D Wiese,1,0,1,0,[],0,Not Out,None,156,2,236,0.0,33,Chennai Super Kings,0,29,36,9,18,0.0,0.0,1,1,2023,0,0,0,29,9
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,15,4,Am Rahane,S Dube,D Wiese,1,0,1,0,[],0,Not Out,None,157,2,236,0.0,32,Chennai Super Kings,0,37,29,19,9,0.0,0.0,1,1,2023,0,0,0,37,19
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,15,5,S Dube,AM Rahane,D Wiese,2,0,2,0,[],0,Not Out,None,159,2,236,0.0,31,Chennai Super Kings,0,31,37,10,19,0.0,0.0,2,1,2023,0,0,0,31,10
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,15,6,S Dube,AM Rahane,D Wiese,1,0,1,0,[],0,Not Out,None,160,2,236,0.0,30,Chennai Super Kings,0,32,37,11,19,0.0,0.0,1,1,2023,0,0,0,32,11
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,16,1,S Dube,AM Rahane,Suyash Sharma,0,0,0,0,[],0,Not Out,None,160,2,236,0.0,29,Chennai Super Kings,0,32,37,12,19,0.0,0.0,0,1,2023,0,0,1,32,12
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,16,2,S Dube,AM Rahane,Suyash Sharma,6,0,6,0,[],0,Not Out,None,166,2,236,0.0,28,Chennai Super Kings,0,38,37,13,19,0.0,0.0,6,1,2023,1,0,0,38,13
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,16,3,S Dube,AM Rahane,Suyash Sharma,0,0,0,0,[],0,Not Out,None,166,2,236,0.0,27,Chennai Super Kings,0,38,37,14,19,0.0,0.0,0,1,2023,0,0,1,38,14
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,16,4,S Dube,AM Rahane,Suyash Sharma,1,0,1,0,[],0,Not Out,None,167,2,236,0.0,26,Chennai Super Kings,0,39,37,15,19,0.0,0.0,1,1,2023,0,0,0,39,15
1359507,2023-04-23,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,1,16,5,Am Rahane,S Dube,Suyash Sharma,1,0,1,0,[],0,Not Out,None,168,2,236,0.0,25,Chennai Super Kings,0,38,39,20,15,0.0,0.0,1,1,2023,0,0,0,38,20
